itr,mu,sigma
735,2.020408163265306,3.3669304456476477
736,2.0190217391304346,3.3637686082230633
737,2.020352781546811,3.360508423713431
738,2.0203252032520322,3.355955449798402
739,2.0230040595399186,3.3567103260998943
740,2.0216216216216214,3.3535865595325065
741,2.021592442645074,3.349061431737759
742,2.0202156334231804,3.345952514149128
743,2.0215343203230147,3.3427395031962748
744,2.025537634408602,3.350154280841717
745,2.0241610738255034,3.3470672492230076
746,2.0227882037533513,3.343984719217416
747,2.0214190093708164,3.3409066878849627
748,2.0213903743315504,3.336440847607883
749,2.0200267022696927,3.33337730235775
750,2.0226666666666664,3.33415288888889
751,2.0226364846870837,3.3297139544078833
752,2.0212765957446805,3.326674966047987
753,2.019920318725099,3.3236403654968454
754,2.0185676392572938,3.3206101499342173
755,2.017218543046357,3.31758431647735
756,2.0158730158730154,3.314562862181912
757,2.017173051519154,3.3114620215723285
758,2.0171503957783634,3.307093726721482
759,2.0171277997364947,3.3027369415064918
760,2.01578947368421,3.299750692520778
761,2.015768725361366,3.295414947826104
762,2.014435695538057,3.292442529329506
763,2.014416775884665,3.28812767426641
764,2.0130890052356016,3.28516899207807
765,2.0117647058823525,3.282214532871974
766,2.0104438642297646,3.2792642938461656
767,2.010430247718383,3.274988993504894
768,2.0104166666666665,3.2707248263888893
769,2.009102730819246,3.267797504400865
770,2.010389610389611,3.264827120931015
771,2.010376134889754,3.260592724929806
772,2.009067357512954,3.2576898037531192
773,2.010349288486417,3.254744121205831
774,2.0103359173126623,3.2505391636453442
775,2.009032258064517,3.247660353798125
776,2.0090206185567014,3.2434753294717806
777,2.007722007722008,3.24060961126598
778,2.0064267352185094,3.2377479001592624
779,2.005134788189988,3.234890193642154
780,2.010256410256411,3.2511768573307
781,2.0089628681177985,3.248319154831208
782,2.010230179028134,3.2454196401122397
783,2.008939974457217,3.2425765264097013
784,2.007653061224491,3.239737349021236
785,2.006369426751594,3.236902105562086
786,2.0050890585241743,3.2340707935952917
787,2.003811944091488,3.2312434106324286
788,2.002538071065991,3.2284199541343463
789,2.0038022813688223,3.225587570539785
790,2.0037974683544317,3.221504566575864
791,2.0088495575221255,3.2375955159258414
792,2.0088383838383854,3.233507741556977
793,2.0075662042875173,3.2307119833219042
794,2.0075566750629736,3.2266431485511555
795,2.006289308176102,3.223859815671843
796,2.010050251256283,3.2310547713441515
797,2.0100376411543306,3.227000876876737
798,2.0087719298245634,3.224233830189501
799,2.0150187734668354,3.251338892013006
800,2.013750000000002,3.248560937499991
801,2.0137328339575555,3.244505541606066
802,2.012468827930177,3.2417397901754246
803,2.0112079701120824,3.2389777437969896
804,2.011194029850749,3.23494932056136
805,2.0099378881987606,3.2321993750241003
806,2.01116625310174,3.2294038507718055
807,2.01115241635688,3.22540226549291
808,2.0173267326732702,3.2521750318596094
809,2.018541409147098,3.2493471926610438
810,2.019753086419756,3.246523395823796
811,2.0184956843403232,3.243800942953005
812,2.0209359605911357,3.2446355771797313
813,2.019680196801971,3.2419251129780555
814,2.0184275184275213,3.239218166122331
815,2.019631901840494,3.236424404381034
816,2.0183823529411797,3.233730716551313
817,2.0171358629131,3.231040511529015
818,2.015892420537901,3.228353787937647
819,2.0170940170940206,3.2255930204648013
820,2.017073170731711,3.221659726353346
821,2.0207064555420255,3.2285602804577023
822,2.0194647201946507,3.225898496930504
823,2.019441069258813,3.22197927447369
824,2.0182038834951492,3.2193288128004385
825,2.020606060606064,3.220181450872346
826,2.01937046004843,3.2175424608222913
827,2.0181378476420835,3.214906810502245
828,2.018115942028989,3.21102446964922
829,2.018094089264177,3.2071514941628783
830,2.0168674698795215,3.204534765568284
831,2.015643802647416,3.201921336420665
832,2.01442307692308,3.1993112056212887
833,2.0132052821128483,3.196704372024908
834,2.0119904076738644,3.1941008344403476
835,2.010778443113776,3.191500591631095
836,2.010765550239238,3.187683145990234
837,2.0191158900836355,3.2421674381823777
838,2.017899761336519,3.2395364004533898
839,2.016686531585224,3.2369086871964186
840,2.0154761904761935,3.2342842970521426
841,2.0166468489893012,3.231589707626802
842,2.015439429928744,3.2289777760224663
843,2.0142348754448425,3.2263691358180937
844,2.013033175355453,3.2237637856292425
845,2.01183431952663,3.221161724029259
846,2.010638297872343,3.2185629495498116
847,2.0106257378984678,3.2147631267519543
848,2.0094339622641537,3.212175151299384
849,2.008244994110721,3.209590441744659
850,2.0070588235294142,3.2070089965397823
851,2.005875440658052,3.204430814097181
852,2.0046948356807537,3.2018558927902214
853,2.0070339976553364,3.2027641219391088
854,2.010538641686185,3.2094908105677007
855,2.0093567251462012,3.2069299955541783
856,2.0081775700934603,3.2043723796838055
857,2.016336056009337,3.2576094459928377
858,2.0151515151515174,3.2550151868333597
859,2.0186263096624004,3.261585540215825
860,2.0174418604651185,3.258998107084902
861,2.0197444831591196,3.2597727570107864
862,2.018561484918796,3.2571960745258597
863,2.018539976825031,3.253422202051903
864,2.0173611111111134,3.250855999228386
865,2.0161849710982684,3.248292960005336
866,2.0150115473441135,3.2457330830075257
867,2.0149942329873154,3.2419897058490834
868,2.0149769585253483,3.2382549533861305
869,2.016110471806677,3.235643789867315
870,2.0160919540229916,3.231924957061687
871,2.0229621125143544,3.269277563432494
872,2.0240825688073425,3.266621864742013
873,2.025200458190152,3.263969747903557
874,2.0240274599542367,3.261436411145251
875,2.0228571428571462,3.2589061224489653
876,2.021689497716898,3.2563788807572696
877,2.021664766248578,3.252666327755149
878,2.021640091116176,3.2489622303744676
879,2.0216154721274204,3.2452665597606014
880,2.020454545454548,3.2427634297520553
881,2.0192962542565294,3.240263295888342
882,2.0181405895691635,3.2377661571053116
883,2.0169875424688586,3.235272012302331
884,2.0169683257918574,3.2316125284085
885,2.01581920903955,3.2291282836988016
886,2.0146726862302504,3.2266470147618502
887,2.0135287485907574,3.2241687204249194
888,2.0123873873873896,3.2216933994805528
889,2.0112485939257616,3.21922105068699
890,2.0112359550561822,3.2156040903926177
891,2.0123456790123484,3.2130911307865935
892,2.012331838565025,3.2094891813629767
893,2.012318029115344,3.205895298633508
894,2.0123042505592865,3.2023094555300213
895,2.0122905027932982,3.1987316251053253
896,2.013392857142859,3.196249202806115
897,2.017837235228541,3.210384174176519
898,2.0167037861915382,3.2079615180480197
899,2.0155728587319257,3.205541690742768
900,2.0177777777777792,3.2063506172839444
901,2.0166481687014444,3.203940374549914
902,2.0155210643015535,3.2015329324831185
903,2.014396456256923,3.199128290219994
904,2.01991150442478,3.2230548594251642
905,2.022099447513814,3.223821006684771
906,2.02207505518764,3.220263243814834
907,2.024255788313122,3.2210213590486267
908,2.0253303964757725,3.218521366609087
909,2.024202420242026,3.2161359150216384
910,2.0230769230769248,3.213753169907009
911,2.0219538968166866,3.2113731306955655
912,2.0285087719298263,3.2469942674669054
913,2.027382256297921,3.2445952284693815
914,2.0262582056892797,3.242198909259793
915,2.0251366120218597,3.239805309206001
916,2.0251091703056785,3.2362690928853306
917,2.0239912758996748,3.233884614972955
918,2.0239651416122024,3.230362491159612
919,2.0228509249183917,3.227987084414261
920,2.021739130434785,3.225614366729669
921,2.0217155266015223,3.2221125835699906
922,2.020607375271152,3.219748871876182
923,2.01950162513543,3.2173878339626807
924,2.0183982683982706,3.215029469087902
925,2.0183783783783804,3.2115541271000643
926,2.0183585313174968,3.2080862904617655
927,2.017259978425029,3.205743085593518
928,2.017241379310347,3.202288941736019
929,2.016146393972015,3.199954579214652
930,2.018279569892475,3.200741126141742
931,2.020408163265308,3.2015169118130524
932,2.0225321888412036,3.202282000036833
933,2.0214362272240107,3.199969212706872
934,2.0214132762312658,3.1965436129286573
935,2.0203208556149757,3.1942394692441782
936,2.021367521367524,3.1918511213382903
937,2.024546424759875,3.197903342828721
938,2.0234541577825187,3.195611949391018
939,2.023429179978703,3.192209326986645
940,2.0223404255319175,3.189926437301936
941,2.021253985122213,3.187646036447977
942,2.020169851380045,3.1853681240167413
943,2.0222693531283165,3.1861424640342477
944,2.022245762711867,3.1827678379057645
945,2.0232804232804256,3.180410402844256
946,2.0221987315010597,3.178154150780621
947,2.0211193241816288,3.175900331062679
948,2.0200421940928295,3.1736489433673274
949,2.0200210748155976,3.170305162885664
950,2.0210526315789497,3.1679778393351707
951,2.0210304942166166,3.1646470979134156
952,2.01995798319328,3.1624168049572665
953,2.0188877229800655,3.1601888992511533
954,2.0178197064989543,3.1579633804921468
955,2.0167539267015733,3.1557402483484447
956,2.017782426778245,3.153449475674436
957,2.0167189132706396,3.1512356294541917
958,2.0167014613778727,3.1479465309164363
959,2.017726798748699,3.145671162065968
960,2.019791666666669,3.1464832899305453
961,2.0197710718002106,3.1432095209529507
962,2.0197505197505223,3.1399425573022146
963,2.018691588785049,3.1377606971981935
964,2.019709543568467,3.135503650074887
965,2.018652849740935,3.133330827673217
966,2.0175983436853024,3.1311602775955913
967,2.018614270941057,3.128919279341315
968,2.0175619834710767,3.126757692439032
969,2.0165118679050593,3.1245983592502675
970,2.015463917525776,3.12244127962588
971,2.018537590113288,3.128389622428374
972,2.0216049382716075,3.1343068891937094
973,2.021582733812952,3.1310860869372226
974,2.020533880903493,3.1289418094270234
975,2.019487179487182,3.126799737015112
976,2.018442622950822,3.124659869658685
977,2.017400204708293,3.122522207287565
978,2.0173824130879368,3.1193297535557223
979,2.0163432073544456,3.117199702433422
980,2.015306122448982,3.1150718450645476
981,2.014271151885833,3.1129461813186428
982,2.013238289205705,3.1108227110390185
983,2.0122075279755873,3.108701434043015
984,2.01117886178862,3.106582350122273
985,2.010152284263962,3.104465459042996
986,2.009127789046656,3.1023507605462166
987,2.0081053698075,3.1002382543480547
988,2.0070850202429176,3.0981279401399693
989,2.0060667340748255,3.0960198175890206
990,2.0050505050505074,3.09391388633812
991,2.004036326942485,3.091810146006277
992,2.01310483870968,3.1701911664281885
993,2.0120845921450177,3.1680312033174722
994,2.01509054325956,3.1738165410976826
995,2.0150753768844245,3.1706270043685674
996,2.017068273092372,3.171395421041586
997,2.0160481444333023,3.169250982636968
998,2.0170340681362746,3.167044509861398
999,2.016016016016018,3.1649086523961323
1000,2.015000000000002,3.162774999999992
